1223134363.3052900000,-0.0340730000,0.0005080000,0.0009025228
1223134363.3385500000,-0.0461820000,0.0008210000,0.0010840480
1223134363.3719300000,-0.0600280000,0.0017290000,0.0020254908
1223134363.4051900000,-0.0737750000,0.0013640000,0.0016295910
1223134363.4385800000,-0.0893740000,0.0010820000,0.0012131348
1223134363.4718300000,-0.1044440000,0.0008460000,0.0008371257
1223134363.5052100000,-0.1196960000,-0.0006900000,0.0015733516
1223134363.5384700000,-0.1355030000,-0.0009460000,0.0024293701
1223134363.5718600000,-0.1528170000,-0.0011670000,0.0041872843
1223134363.6051100000,-0.1699590000,-0.0015620000,0.0045430204
1223134363.6385000000,-0.1870500000,-0.0014800000,0.0048655733
1223134363.6717500000,-0.2041230000,-0.0018080000,0.0044511436
1223134363.7051300000,-0.2215870000,-0.0018290000,0.0046596162
1223134363.7385200000,-0.2392860000,-0.0026430000,0.0046006756
1223134363.7717800000,-0.2571330000,-0.0028070000,0.0044092253
1223134363.8051600000,-0.2747850000,-0.0029520000,0.0044824473
1223134363.8384100000,-0.2917350000,-0.0033690000,0.0041806648
1223134363.8718000000,-0.3097750000,-0.0040910000,0.0043807091
1223134363.9050600000,-0.3276060000,-0.0043200000,0.0043581986
1223134363.9384400000,-0.3452010000,-0.0034570000,0.0012928437
1223134363.9717000000,-0.3629830000,-0.0038550000,-0.0005782343
1223134364.0050800000,-0.3806180000,-0.0047310000,-0.0015650481
1223134364.0383400000,-0.3982070000,-0.0043440000,-0.0044045029
1223134364.0717200000,-0.4148660000,-0.0042670000,-0.0054620881
1223134364.1049800000,-0.4322390000,-0.0047440000,-0.0061132411
1223134364.1383600000,-0.4470440000,-0.0055060000,-0.0068036148
1223134364.1716100000,-0.4662750000,-0.0061540000,-0.0070841124
1223134364.2050000000,-0.4829360000,-0.0063830000,-0.0069827782
1223134364.2383900000,-0.4998650000,-0.0064360000,-0.0068096941
1223134364.2716400000,-0.5171700000,-0.0063980000,-0.0066620226
1223134364.3050200000,-0.5345210000,-0.0070660000,-0.0066695972
1223134364.3382800000,-0.5517420000,-0.0067710000,-0.0063564713
1223134364.3716600000,-0.5686810000,-0.0063210000,-0.0056180477
1223134364.4049200000,-0.5855140000,-0.0061030000,-0.0051815482
1223134364.4383000000,-0.6024110000,-0.0073030000,-0.0018067497
1223134364.4715600000,-0.6193750000,-0.0074930000,-0.0013088124
1223134364.5049400000,-0.6361640000,-0.0076410000,-0.0011283852
1223134364.5382000000,-0.6508180000,-0.0070560000,0.0007029621
1223134364.5715800000,-0.6710260000,-0.0079690000,0.0033235617
1223134364.6048400000,-0.6898890000,-0.0075020000,0.0057046422
1223134364.6382200000,-0.7089820000,-0.0083610000,0.0089109351
1223134364.6714800000,-0.7284160000,-0.0086040000,0.0100422741
1223134364.7048600000,-0.7471440000,-0.0082110000,0.0106338015
1223134364.7382500000,-0.7669530000,-0.0084770000,0.0095742447
1223134364.7715000000,-0.7875340000,-0.0096830000,0.0083598782
1223134364.8048800000,-0.8072980000,-0.0098710000,0.0086083959
1223134364.8381500000,-0.8270820000,-0.0104600000,0.0047287858
1223134364.8715300000,-0.8466850000,-0.0106380000,0.0045273603
1223134364.9047800000,-0.8662220000,-0.0104480000,0.0047526670
1223134364.9381700000,-0.8844180000,-0.0106380000,0.0048720287
1223134364.9714200000,-0.9054240000,-0.0105600000,0.0050583010
1223134365.0048100000,-0.9254120000,-0.0109110000,0.0082476040
1223134365.0380600000,-0.9444660000,-0.0116450000,0.0096415363
1223134365.0714500000,-0.9635820000,-0.0121760000,0.0129663889
1223134365.1047100000,-0.9825960000,-0.0120320000,0.0155009404
1223134365.1380700000,-1.0028200000,-0.0128680000,0.0183162073
1223134365.1713300000,-1.0223200000,-0.0131210000,0.0187378650
1223134365.2047100000,-1.0418600000,-0.0137210000,0.0196594169
1223134365.2380900000,-1.0585700000,-0.0134770000,0.0197217064
1223134365.2713500000,-1.0799200000,-0.0138210000,0.0191783421
1223134365.3047300000,-1.0996600000,-0.0143300000,0.0180476187
1223134365.3379900000,-1.1172200000,-0.0138080000,0.0155840654
1223134365.3713700000,-1.1379500000,-0.0135110000,0.0152662758
1223134365.4046300000,-1.1573300000,-0.0133050000,0.0153836708
1223134365.4380100000,-1.1766600000,-0.0133110000,0.0155663538
1223134365.4712700000,-1.1960400000,-0.0156150000,0.0165920268
1223134365.5046500000,-1.2159800000,-0.0172750000,0.0168157616
1223134365.5379100000,-1.2349600000,-0.0168000000,0.0154306151
1223134365.5713000000,-1.2543600000,-0.0160310000,0.0147970180
1223134365.6045500000,-1.2743400000,-0.0168550000,0.0137833306
1223134365.6379300000,-1.2913100000,-0.0170230000,0.0132706707
1223134365.6711900000,-1.3134500000,-0.0171550000,0.0093638855
1223134365.7045800000,-1.3325500000,-0.0164070000,0.0085083352
1223134365.7379600000,-1.3513900000,-0.0173210000,0.0054861104
1223134365.7712100000,-1.3706600000,-0.0170710000,0.0044742922
1223134365.8046000000,-1.3925100000,-0.0160930000,0.0033429649
1223134365.8378600000,-1.4131300000,-0.0175850000,0.0021220470
1223134365.8712400000,-1.4343800000,-0.0177940000,0.0007289656
1223134365.9045000000,-1.4573500000,-0.0183380000,-0.0001482985
1223134365.9378800000,-1.4775800000,-0.0185230000,-0.0002183050
1223134365.9711400000,-1.5060300000,-0.0182940000,-0.0003200493
1223134366.0045200000,-1.5297200000,-0.0179910000,-0.0007239932
1223134366.0377800000,-1.5531400000,-0.0177240000,-0.0012376915
1223134366.0711600000,-1.5811800000,-0.0174100000,-0.0059412102
1223134366.1044200000,-1.6078400000,-0.0177860000,-0.0104241125
1223134366.1378000000,-1.6360500000,-0.0169890000,-0.0117697548
1223134366.1710600000,-1.6635500000,-0.0164630000,-0.0158115475
1223134366.2044400000,-1.6910400000,-0.0149230000,-0.0170916633
1223134366.2378300000,-1.7188800000,-0.0151990000,-0.0199347441
1223134366.2710800000,-1.7458600000,-0.0147440000,-0.0205409628
1223134366.3044600000,-1.7740400000,-0.0138770000,-0.0207946015
1223134366.3377200000,-1.7970400000,-0.0137830000,-0.0203670742
1223134366.3711100000,-1.8286800000,-0.0120220000,-0.0210291527
1223134366.4043600000,-1.8551400000,-0.0114960000,-0.0210801638
1223134366.4377400000,-1.8825300000,-0.0098180000,-0.0215535363
1223134366.4710100000,-1.9101100000,-0.0091330000,-0.0258615764
1223134366.5043900000,-1.9378400000,-0.0075610000,-0.0278328781
1223134366.5376400000,-1.9644300000,-0.0072900000,-0.0308463594
1223134366.5710300000,-1.9908400000,-0.0059180000,-0.0332790127
1223134366.6042900000,-2.0178300000,-0.0048470000,-0.0357458969
1223134366.6376700000,-2.0445400000,-0.0039070000,-0.0369106892
1223134366.6709300000,-2.0726000000,-0.0022920000,-0.0384730984
1223134366.7043100000,-2.1001000000,-0.0007540000,-0.0403507307
1223134366.7376900000,-2.1235800000,0.0004360000,-0.0414609905
1223134366.7709500000,-2.1538700000,0.0020010000,-0.0419148999
1223134366.8043300000,-2.1804800000,0.0033180000,-0.0446804784
1223134366.8375900000,-2.2065800000,0.0043190000,-0.0459583815
1223134366.8709700000,-2.2336800000,0.0065910000,-0.0468156660
1223134366.9042300000,-2.2603300000,0.0083300000,-0.0478870914
