1235647068.103417, 4.352118, 1.262106, 0.160487
1235647068.153649, 4.380165, 1.266151, 0.145849
1235647068.203975, 4.409072, 1.270320, 0.131464
1235647068.254266, 4.437099, 1.274042, 0.117329
1235647068.304532, 4.466205, 1.276792, 0.102729
1235647068.354804, 4.494811, 1.279511, 0.089378
1235647068.405093, 4.623320, 0.968051, -0.007904
1235647068.455380, 4.652400, 0.967392, -0.022398
1235647068.505642, 4.681246, 0.966364, -0.036763
1235647068.555914, 4.710566, 0.965078, -0.051358
1235647068.609695, 4.740606, 0.962939, -0.066785
1235647068.659985, 4.767971, 0.961056, -0.080386
1235647068.710268, 4.798407, 0.957859, -0.095479
1235647068.760569, 4.826312, 0.954928, -0.108849
1235647068.810824, 4.855047, 0.952039, -0.119623
1235647068.830931, 4.866373, 0.950197, -0.123281
1235647068.881217, 4.895594, 0.946965, -0.132580
1235647068.931516, 4.924484, 0.942653, -0.139631
1235647068.981741, 4.953858, 0.938313, -0.146739
1235647069.031949, 4.984927, 0.933800, -0.154122
1235647069.082244, 5.015456, 0.928447, -0.160311
1235647069.132542, 5.150277, 0.837817, -0.192523
1235647069.152688, 5.162487, 0.835504, -0.195254
1235647069.202971, 5.192085, 0.828514, -0.200056
1235647069.253249, 5.222589, 0.822570, -0.202657
1235647069.303535, 5.252364, 0.816768, -0.202657
1235647069.353835, 5.283249, 0.810636, -0.201508
1235647069.404132, 5.314008, 0.803871, -0.200657
1235647069.454409, 5.344708, 0.797780, -0.201508
1235647069.504669, 5.376677, 0.791551, -0.200657
1235647069.555031, 5.406926, 0.784663, -0.200657
1235647069.605311, 5.439484, 0.778319, -0.199657
1235647069.655639, 5.471702, 0.772157, -0.199149
1235647069.705933, 5.503865, 0.766002, -0.198657
1235647069.756205, 5.534237, 0.759143, -0.197657
1235647069.806532, 5.647563, 0.975905, -0.145415
1235647069.856775, 5.677898, 0.971802, -0.145415
1235647069.876889, 5.691047, 0.969994, -0.144650
1235647069.927097, 5.721182, 0.965514, -0.142172
1235647069.977361, 5.751197, 0.961181, -0.137138
1235647070.027647, 5.780422, 0.956758, -0.130204
1235647070.077937, 5.808868, 0.953269, -0.121122
1235647070.128219, 5.838089, 0.950052, -0.111657
1235647070.178517, 5.867577, 0.947012, -0.101139
1235647070.228797, 5.895049, 0.744894, -0.141319
1235647070.279078, 5.924518, 0.741068, -0.129943
1235647070.329438, 5.953461, 0.737310, -0.118952
1235647070.379709, 5.957280, 1.040149, 0.001284
1235647070.429998, 5.986736, 1.040538, 0.013886
1235647070.450121, 5.999175, 1.041207, 0.018888
1235647070.500392, 6.028524, 1.041861, 0.031059
1235647070.550679, 6.058224, 1.042961, 0.043839
1235647070.601889, 6.088309, 1.044904, 0.055955
1235647070.652123, 6.118523, 1.046855, 0.069102
1235647070.702408, 6.147563, 1.048651, 0.081183
1235647070.752534, 6.176456, 1.051533, 0.093600
1235647070.803063, 6.193276, 0.880553, 0.033017
1235647070.853311, 6.222646, 0.881412, 0.040914
1235647070.903560, 6.252258, 0.883324, 0.046639
1235647070.953843, 6.283433, 0.884798, 0.050884
1235647071.004086, 6.314533, 0.886111, 0.054277
1235647071.054354, 6.345493, 0.888081, 0.057663
1235647071.104640, 6.377423, 0.889791, 0.060066
1235647071.154982, 6.410408, 0.892064, 0.060329
1235647071.205247, 6.442075, 0.893603, 0.060906
1235647071.255533, 6.473546, 0.895946, 0.062301
1235647071.305817, 6.505675, 0.897336, 0.063063
1235647071.356133, 6.537490, 0.899705, 0.066092
1235647071.406433, 6.619322, 1.034283, 0.104547
1235647071.456730, 6.650786, 1.037772, 0.106943
1235647071.507007, 6.682826, 1.041325, 0.109385
1235647071.527090, 6.694657, 1.042637, 0.110300
1235647071.577367, 6.675948, 0.972856, 0.080253
1235647071.627633, 6.706971, 0.975281, 0.083646
1235647071.677913, 6.739008, 0.977785, 0.087041
1235647071.728223, 6.769193, 0.980518, 0.089373
1235647071.778467, 6.800329, 0.983580, 0.092702
1235647071.798504, 6.812134, 0.984503, 0.093613
1235647071.848785, 6.843271, 0.987884, 0.094944
1235647071.899040, 6.874646, 0.990392, 0.096288
1235647071.949310, 6.936875, 1.115713, 0.164438
1235647071.999590, 6.967986, 1.120316, 0.166438
1235647072.049887, 6.999971, 1.125900, 0.167438
1235647072.100175, 7.031924, 1.131559, 0.167438
1235647072.150464, 7.063897, 1.137220, 0.167127
1235647072.200725, 7.096081, 1.141901, 0.166438
1235647072.251049, 7.125190, 1.147145, 0.165438
1235647072.301315, 7.159529, 1.153150, 0.164989
1235647072.351601, 7.191712, 1.157831, 0.163595
1235647072.401854, 7.223508, 1.163467, 0.162201
1235647072.452115, 7.254844, 1.168633, 0.162438
1235647072.502402, 7.285729, 1.173527, 0.162438
1235647072.552699, 7.401135, 1.000876, 0.073275
1235647072.603194, 7.432682, 1.003424, 0.073275
1235647072.653403, 7.463823, 1.006112, 0.072343
1235647072.703700, 7.496032, 1.007994, 0.073588
1235647072.753916, 7.526898, 1.010735, 0.073679
1235647072.804146, 7.557534, 1.012461, 0.071349
1235647072.854431, 7.586105, 1.015072, 0.069144
1235647072.904687, 7.619586, 1.016958, 0.066564
1235647072.954949, 7.650659, 1.018708, 0.063170
1235647073.009302, 7.628614, 1.059948, 0.019456
1235647073.059589, 7.659514, 1.060464, 0.015702
1235647073.079702, 7.671393, 1.060662, 0.013874
1235647073.089756, 7.677561, 1.060765, 0.012925
1235647073.140005, 7.707628, 1.061267, 0.007603
1235647073.190279, 7.805833, 1.114542, 0.034746
1235647073.240517, 7.835007, 1.115110, 0.023985
1235647073.290792, 7.864515, 1.115670, 0.013014
1235647073.310921, 7.876709, 1.115552, 0.008040
1235647073.361170, 7.906597, 1.115726, -0.002817
1235647073.411443, 7.935425, 1.114853, -0.013959
1235647073.461744, 7.964979, 1.114976, -0.024842
1235647073.512037, 7.995662, 1.113194, -0.036553
1235647073.562298, 8.025268, 1.112363, -0.048122
1235647073.582409, 8.037004, 1.112024, -0.052160
1235647073.632653, 8.065630, 1.110034, -0.063653
1235647073.682925, 8.095756, 1.107795, -0.074308
1235647073.733248, 8.125261, 1.105460, -0.085088
1235647073.784205, 8.155596, 1.102205, -0.097207
1235647073.834510, 8.183982, 1.099004, -0.107188
1235647073.884799, 8.213747, 1.095978, -0.115319
1235647073.935030, 8.242908, 1.092855, -0.121922
1235647073.985354, 8.272716, 1.088783, -0.125563
1235647074.035623, 8.303853, 1.084825, -0.128155
1235647074.085996, 8.335037, 1.080709, -0.131150
1235647074.136281, 8.365448, 1.076670, -0.130150
1235647074.186522, 8.380704, 1.099751, -0.102577
1235647074.236797, 8.387514, 1.123605, -0.073743
1235647074.287065, 8.419849, 1.121280, -0.072346
1235647074.337344, 8.452000, 1.118914, -0.070938
1235647074.387576, 8.484379, 1.116606, -0.069547
1235647074.437857, 8.517540, 1.114281, -0.068076
1235647074.488154, 8.549181, 1.111879, -0.067076
1235647074.538477, 8.581740, 1.109818, -0.066076
1235647074.588759, 8.613242, 1.108175, -0.065755
1235647074.639040, 8.645376, 1.105832, -0.062965
1235647074.689277, 8.677873, 1.103466, -0.062088
1235647074.739613, 8.709490, 1.102041, -0.061076
1235647074.789906, 8.741859, 1.099723, -0.061076
1235647074.840212, 8.773533, 1.098158, -0.060258
1235647074.890508, 8.806128, 1.096042, -0.061076
1235647074.940821, 8.839350, 1.093718, -0.062076
1235647074.991106, 8.871267, 1.091939, -0.062495
1235647075.041398, 8.903395, 1.090014, -0.064076
1235647075.091690, 8.936543, 1.087694, -0.065330
1235647075.142006, 8.968152, 1.085632, -0.066076
1235647075.192230, 8.999673, 1.083840, -0.066122
1235647075.242531, 9.063067, 1.083339, -0.042771
1235647075.292812, 9.095331, 1.081692, -0.042771
1235647075.312923, 9.107922, 1.081435, -0.042771
1235647075.363205, 9.140543, 1.079932, -0.042533
1235647075.414270, 9.173323, 1.078376, -0.041101
1235647075.464449, 9.205306, 1.076794, -0.040771
1235647075.514734, 9.238384, 1.075765, -0.039771
1235647075.565019, 9.269954, 1.074628, -0.038771
1235647075.585827, 9.283861, 1.074479, -0.037882
1235647075.636107, 9.315596, 1.072859, -0.037487
1235647075.686437, 9.348534, 1.071579, -0.036771
1235647075.736724, 9.380360, 1.070700, -0.035771
1235647075.787004, 9.412971, 1.069197, -0.035771
1235647075.837273, 9.444438, 1.068555, -0.034860
1235647075.887582, 9.477104, 1.067051, -0.034771
1235647075.938674, 9.509691, 1.065615, -0.034771
1235647075.988966, 9.542351, 1.064882, -0.034771
1235647076.039172, 9.574444, 1.063745, -0.034771
1235647076.089478, 9.606426, 1.062737, -0.034771
1235647076.139739, 9.639071, 1.061145, -0.035184
1235647076.190067, 9.671183, 1.060578, -0.035582
1235647076.240386, 9.703825, 1.059075, -0.035771
1235647076.290663, 9.715891, 1.042567, -0.074452
1235647076.340954, 9.748399, 1.040310, -0.074452
1235647076.391242, 9.779946, 1.037453, -0.074452
