1235647051.601515,-0.398304,1.987784,0.141607,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.623012,-0.398304,1.987784,0.141607,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.643490,-0.398304,1.987784,0.141607,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.663500,-0.398304,1.987784,0.141607,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.684490,-0.398304,1.987784,0.141607,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.705475,-0.398304,1.987784,0.141607,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.727496,-0.398304,1.987784,0.141607,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.748496,-0.398304,1.987784,0.141607,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.769506,-0.398304,1.987784,0.141607,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.791458,-0.397316,1.987924,0.141599,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.812469,-0.397316,1.987924,0.141607,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.834470,-0.396328,1.988065,0.141598,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.855011,-0.396328,1.988065,0.141606,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.877442,-0.395341,1.988205,0.141598,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.898432,-0.394354,1.988345,0.141597,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.920428,-0.393368,1.988485,0.141596,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.941433,-0.392381,1.988625,0.141595,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.963422,-0.391395,1.988765,0.141594,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647051.984420,-0.390409,1.988905,0.141593,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647052.006408,-0.388446,1.989183,0.141581,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647052.027408,-0.387460,1.989323,0.141588,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647052.049477,-0.385498,1.989600,0.140575,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647052.071405,-0.383536,1.989877,0.141570,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647052.092390,-0.381575,1.990153,0.141565,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647052.114407,-0.379614,1.990430,0.141559,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647052.135398,-0.377654,1.990706,0.141554,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647052.157377,-0.375694,1.990983,0.140548,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647052.178369,-0.372769,1.991393,0.141528,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647052.200365,-0.369845,1.991802,0.141514,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647052.221388,-0.366920,1.992212,0.141499,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647052.243356,-0.363996,1.992621,0.140484,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647052.265371,-0.361071,1.993030,0.140469,0.000003,-0.000000,0.000000,-0.000000,0.000003,-0.000001,0.000000,-0.000001,0.000006
1235647052.286352,-0.357191,1.993568,0.140434,0.000003,-0.000000,0.000000,-0.000000,0.000002,-0.000001,0.000000,-0.000001,0.000006
1235647052.307342,-0.353310,1.994105,0.140405,0.000003,-0.000000,0.000000,-0.000000,0.000002,-0.000000,0.000000,-0.000000,0.000006
1235647052.329353,-0.349428,1.994641,0.139375,0.000003,-0.000000,0.000000,-0.000000,0.000002,-0.000000,0.000000,-0.000000,0.000006
1235647052.352242,-0.345544,1.995175,0.139345,0.000003,-0.000000,0.000000,-0.000000,0.000002,-0.000000,0.000000,-0.000000,0.000006
1235647052.372328,-0.340711,1.995833,0.139288,0.000003,-0.000000,0.000000,-0.000000,0.000002,-0.000000,0.000000,-0.000000,0.000006
1235647052.393322,-0.335876,1.996491,0.138241,0.000003,-0.000000,0.000000,-0.000000,0.000002,-0.000000,0.000000,-0.000000,0.000006
1235647052.415335,-0.331039,1.997149,0.137195,0.000003,-0.000000,0.000000,-0.000000,0.000002,-0.000000,0.000000,-0.000000,0.000006
1235647052.436322,-0.326197,1.997808,0.137149,0.000003,-0.000000,0.000000,-0.000000,0.000002,-0.000000,0.000000,-0.000000,0.000006
1235647052.457311,-0.321352,1.998466,0.136104,0.000003,-0.000000,0.000000,-0.000000,0.000002,-0.000000,0.000000,-0.000000,0.000006
1235647052.479303,-0.316505,1.999129,0.135063,0.000003,-0.000000,0.000000,-0.000000,0.000002,-0.000000,0.000000,-0.000000,0.000006
1235647052.499353,-0.310709,1.999919,0.135005,0.000003,-0.000000,0.000000,-0.000000,0.000002,-0.000000,0.000000,-0.000000,0.000006
1235647052.520297,-0.305857,2.000588,0.133979,0.000003,-0.000000,0.000000,-0.000000,0.000002,-0.000000,0.000000,-0.000000,0.000006
