1223390818.032627, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390818.043605, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390818.233556, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390818.244534, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390818.432487, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390818.443464, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390818.632415, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390818.643393, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390818.832372, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390818.844322, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390819.032303, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390819.044251, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390819.233218, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390819.245180, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390819.432162, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390819.444112, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390819.633064, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390819.644042, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390819.832029, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390819.843971, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390820.032922, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390820.043901, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390820.233850, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390820.245827, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390820.432780, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390820.443760, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390820.632710, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390820.643706, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390820.832639, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390820.843618, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390821.032603, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390821.044548, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390821.234496, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390821.245476, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390821.432462, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390821.444404, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390821.633354, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390821.645332, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390821.833284, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390821.844262, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390822.033213, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390822.044191, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390822.234140, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390822.246119, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390822.433071, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390822.444050, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390822.633001, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390822.644978, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390822.832930, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390822.844908, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390823.032859, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390823.044837, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390823.234789, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390823.245766, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390823.433718, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390823.444696, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390823.633647, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390823.645625, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390823.833576, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390823.844555, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390824.033506, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390824.044484, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390824.235434, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390824.246414, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390824.433365, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390824.445350, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390824.633294, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390824.645273, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390824.833223, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390824.845201, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390825.033152, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390825.045130, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390825.235081, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390825.246061, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
1223390825.434010, $GPGGA,000000.00,0000.00000000,N,00000.00000000,E,0,0,0.0,0.000,M,-0.000,M,,*4
1223390825.444990, $GPGST,000000.00,0.000,0.000,0.000,0.0,0.000,0.000,0.000*5
