1235673417.866914, 0.455029, -0.014070, 0.005113
1235673417.917210, 0.487590, -0.013615, 0.005113
1235673417.967497, 0.518989, -0.013209, 0.005113
1235673418.017821, 0.550642, -0.012864, 0.005190
1235673418.068247, 0.514280, -0.046816, -0.002358
1235673418.119865, 0.546617, -0.046607, -0.001358
1235673418.170152, 0.578098, -0.046678, -0.000073
1235673418.220504, 0.609998, -0.046870, 0.000642
1235673418.270863, 0.642259, -0.046995, -0.000358
1235673418.321167, 0.729881, -0.068138, 0.000438
1235673418.371369, 0.761663, -0.067934, 0.000438
1235673418.421682, 0.795094, -0.068000, 0.000438
1235673418.471942, 0.827627, -0.068189, 0.000438
1235673418.492050, 0.840388, -0.067990, 0.000438
1235673418.542347, 0.845594, -0.065776, 0.008063
1235673418.592622, 0.878854, -0.065738, 0.007561
1235673418.642887, 0.910492, -0.065653, 0.008063
1235673418.693212, 0.942972, -0.065300, 0.007770
1235673418.743423, 0.974191, -0.064857, 0.008063
1235673418.793733, 0.994817, -0.063091, 0.012970
1235673418.844133, 1.015187, -0.061338, 0.018254
1235673418.894389, 1.047320, -0.060958, 0.018724
1235673418.944700, 1.079491, -0.060258, 0.019724
1235673418.994943, 1.111834, -0.059452, 0.019724
1235673419.045199, 1.143187, -0.058805, 0.019724
1235673419.095533, 1.206211, -0.030126, 0.027561
1235673419.145920, 1.238157, -0.029150, 0.027561
1235673419.196182, 1.271667, -0.028379, 0.027561
1235673419.246397, 1.303586, -0.027744, 0.028284
1235673419.296699, 1.335119, -0.027039, 0.028627
1235673419.347062, 1.359428, -0.022956, 0.031513
1235673419.397338, 1.382241, -0.018728, 0.034464
1235673419.447613, 1.414374, -0.017697, 0.034464
1235673419.498011, 1.447030, -0.016509, 0.034464
1235673419.548250, 1.481655, -0.013708, 0.034795
1235673419.598446, 1.517905, -0.010737, 0.035126
1235673419.648745, 1.550766, -0.009545, 0.035179
1235673419.669520, 1.563682, -0.009581, 0.036063
1235673419.679549, 1.569896, -0.009209, 0.036126
1235673419.730074, 1.602201, -0.007846, 0.035304
1235673419.780427, 1.634060, -0.006884, 0.036126
1235673419.830668, 1.680606, 0.013448, 0.042555
1235673419.880944, 1.712683, 0.014868, 0.042555
1235673419.931230, 1.744321, 0.016167, 0.041555
1235673419.981892, 1.777011, 0.017608, 0.041555
1235673420.032206, 1.808162, 0.018972, 0.041555
1235673420.082470, 1.840515, 0.020370, 0.041555
1235673420.133120, 1.866782, 0.029842, 0.045024
1235673420.153230, 1.879221, 0.030825, 0.045053
1235673420.205428, 1.913247, 0.031966, 0.045053
1235673420.255627, 1.946100, 0.033034, 0.045053
1235673420.275736, 1.958697, 0.033871, 0.045053
1235673420.326026, 1.992896, 0.038048, 0.047431
1235673420.376362, 2.027237, 0.042386, 0.049811
1235673420.426553, 2.059363, 0.044043, 0.049811
1235673420.476945, 2.091954, 0.045665, 0.049811
1235673420.527228, 2.124471, 0.047281, 0.050811
1235673420.577505, 2.158741, 0.053896, 0.052631
1235673420.627745, 2.194233, 0.060589, 0.053987
