1235561687.473147, 1.685039, -0.130253, 0.145057
1235561687.523393, 1.714103, -0.125730, 0.154629
1235561687.573664, 1.744174, -0.121451, 0.165180
1235561687.623959, 1.773780, -0.116024, 0.175347
1235561687.674242, 1.803035, -0.110661, 0.186560
1235561687.724499, 1.832079, -0.105074, 0.198387
1235561687.774754, 1.860922, -0.098816, 0.209543
1235561687.825071, 1.890146, -0.092433, 0.221525
1235561687.875350, 1.918961, -0.085481, 0.233256
1235561687.925638, 1.948191, -0.078747, 0.244837
1235561687.975919, 1.976481, -0.070952, 0.256689
1235561688.026207, 2.005180, -0.063050, 0.268830
1235561688.076505, 2.033551, -0.055197, 0.280882
1235561688.126764, 2.061842, -0.046954, 0.292798
1235561688.177012, 2.090330, -0.037730, 0.304816
1235561688.227342, 2.118596, -0.028759, 0.316189
1235561688.277591, 2.146957, -0.019102, 0.328009
1235561688.327849, 2.174925, -0.009897, 0.338975
1235561688.378093, 2.310628, 0.056567, 0.339175
1235561688.428347, 2.337786, 0.066517, 0.351144
1235561688.478624, 2.366560, 0.077588, 0.362352
1235561688.528782, 2.277394, 0.086246, 0.388536
1235561688.579078, 2.304259, 0.097776, 0.399410
1235561688.629401, 2.332893, 0.109296, 0.411064
1235561688.679687, 2.359269, 0.121796, 0.422712
1235561688.729973, 2.386294, 0.133520, 0.433653
1235561688.780274, 2.413548, 0.146322, 0.445669
1235561688.800385, 2.423673, 0.151466, 0.450455
1235561688.850687, 2.450529, 0.164424, 0.461468
1235561688.900978, 2.477351, 0.178321, 0.473652
1235561688.951260, 2.504054, 0.192368, 0.484842
1235561689.001548, 2.527805, 0.205126, 0.495608
1235561689.051872, 2.555093, 0.220600, 0.507587
1235561689.102184, 2.581196, 0.234826, 0.519566
1235561689.152500, 2.606616, 0.250430, 0.530783
1235561689.202768, 2.632455, 0.264661, 0.542755
1235561689.222872, 2.642196, 0.270635, 0.547433
1235561689.273185, 2.667425, 0.287082, 0.558530
1235561689.323462, 2.692770, 0.303388, 0.571468
1235561689.373772, 2.705383, 0.300120, 0.562954
1235561689.424046, 2.730631, 0.316586, 0.575515
1235561689.474338, 2.755542, 0.332818, 0.586098
1235561689.524654, 2.780386, 0.349442, 0.597874
1235561689.574952, 2.804610, 0.366590, 0.609184
1235561689.625250, 2.829001, 0.384009, 0.621041
1235561689.675544, 2.852626, 0.401346, 0.632230
1235561689.725846, 2.876513, 0.419020, 0.643431
1235561689.776149, 2.899829, 0.436772, 0.654661
1235561689.826468, 2.923688, 0.455580, 0.666407
1235561689.876769, 2.946895, 0.474191, 0.678187
1235561689.927019, 2.970336, 0.492831, 0.689591
1235561689.977337, 2.992455, 0.511376, 0.701499
1235561690.027626, 3.014665, 0.531225, 0.712550
1235561690.077931, 3.037354, 0.550474, 0.724771
1235561690.128181, 3.058999, 0.569922, 0.735499
1235561690.178565, 3.079815, 0.589634, 0.747023
1235561690.228856, 3.102908, 0.611140, 0.759611
1235561690.279166, 3.124209, 0.631447, 0.769918
1235561690.329410, 3.144546, 0.651866, 0.779240
1235561690.379720, 3.269625, 0.744019, 0.811141
1235561690.430033, 3.290258, 0.765065, 0.816752
1235561690.480294, 3.310104, 0.787251, 0.823125
1235561690.530570, 3.331493, 0.810225, 0.829660
1235561690.580886, 3.352947, 0.833037, 0.835216
1235561690.631094, 3.373412, 0.856852, 0.840997
1235561690.681379, 3.394282, 0.880183, 0.845886
1235561690.731650, 3.414769, 0.903890, 0.850673
1235561690.781915, 3.435167, 0.926824, 0.855698
1235561690.832201, 3.456003, 0.951053, 0.861317
1235561690.882516, 3.475555, 0.974165, 0.867130
1235561690.932834, 3.496114, 0.998002, 0.872425
1235561690.983110, 3.515836, 1.022157, 0.877775
1235561691.033368, 3.535516, 1.046266, 0.882933
1235561691.083677, 3.554947, 1.069715, 0.887628
1235561691.133930, 3.573706, 1.093193, 0.891993
1235561691.184227, 3.593076, 1.117068, 0.895266
1235561691.234490, 3.612583, 1.141242, 0.896953
1235561691.284815, 3.631411, 1.165587, 0.897953
1235561691.304933, 3.639244, 1.175234, 0.898839
1235561691.355102, 3.659016, 1.199764, 0.899741
1235561691.405417, 3.568477, 1.053353, 0.861128
1235561691.455733, 3.589263, 1.076739, 0.858753
1235561691.475854, 3.596368, 1.085729, 0.857073
1235561691.526093, 3.617175, 1.108959, 0.853336
1235561691.576378, 3.637194, 1.131860, 0.847673
